,info_,location,home prices,room count,m2,age,floor type
5833,Satılık Daire,basaksehir,2890000,2 + 1,87,5,5. Kat
5834,Satılık Daire,basaksehir,975000,2 + 1,90,2,Bahçe Katı
5835,Satılık Daire,basaksehir,6000000,3 + 1,149,16,7. Kat
5836,Satılık Daire,basaksehir,2200000,2 + 1,155,0,12. Kat
5837,Satılık Daire,basaksehir,4150000,2 + 1,140,2,20. Kat
5838,Satılık Daire,basaksehir,3500000,3 + 1,126,5,11. Kat
5839,Satılık Daire,basaksehir,3500000,3 + 1,101,24,6. Kat
5840,Satılık Daire,basaksehir,4500000,3 + 1,140,4,Bahçe Katı
5841,Satılık Daire,basaksehir,6850000,3 + 1,140,7,Ara Kat
5842,Satılık Daire,basaksehir,850000,2 + 1,125,20,Ara Kat
5843,Satılık Daire,basaksehir,2600000,2 + 1,96,12,4. Kat
5844,Satılık Daire,basaksehir,4000000,3 + 1,150,16,1. Kat
5845,Satılık Daire,basaksehir,3600000,2 + 1,110,5,12. Kat
5846,Satılık Daire,basaksehir,3500000,3 + 1,160,0,5. Kat
5847,Satılık Daire,basaksehir,2500000,3 + 1,140,21,2. Kat
5848,Satılık Daire,basaksehir,2090000,1 + 1,63,6,4. Kat
5849,Satılık Daire,basaksehir,1380000,3 + 1,120,0,Bahçe Katı
5850,Satılık Daire,basaksehir,8500000,4 + 1,160,11,1. Kat
5851,Satılık Daire,basaksehir,5250000,4 + 1,150,4,3. Kat
5852,Satılık Daire,basaksehir,4225000,3 + 1,170,3,2. Kat
5853,Satılık Daire,basaksehir,3299000,2 + 1,95,5,3. Kat
5854,Satılık Daire,basaksehir,1750000,2 + 1,100,0,Yüksek Giriş
5855,Satılık Daire,basaksehir,2450000,2 + 1,122,11,16. Kat
5856,Satılık Daire,basaksehir,1835000,3 + 1,160,4,1. Kat
5857,Satılık Daire,basaksehir,4121093,2 + 1,139,0,Bahçe Katı
5858,Satılık Daire,basaksehir,2350000,2 + 1,85,10,Ara Kat
5859,Satılık Daire,basaksehir,2900000,3 + 1,135,0,2. Kat
5860,Satılık Daire,basaksehir,7250000,2 + 1,130,8,21 ve üzeri
5861,Satılık Daire,basaksehir,2900000,3 + 1,125,4,Yüksek Giriş
5862,Satılık Daire,basaksehir,4350000,2 + 1,130,3,Bahçe Katı
5863,Satılık Daire,basaksehir,2200000,2 + 1,75,10,4. Kat
5864,Satılık Daire,basaksehir,2400000,2 + 1,118,6,Bahçe Katı
5865,Satılık Daire,basaksehir,2500000,2 + 1,110,4,Giriş Katı
5866,Satılık Daire,basaksehir,4950000,3 + 1,147,11,7. Kat
5867,Satılık Daire,basaksehir,2799000,2 + 1,153,0,10. Kat
5868,Satılık Daire,basaksehir,2000000,2 + 1,130,0,4. Kat
5869,Satılık Daire,basaksehir,3000000,1 + 1,85,0,13. Kat
5870,Satılık Daire,basaksehir,1790000,2 + 1,75,11,11. Kat
5871,Satılık Daire,basaksehir,2350000,2 + 1,122,9,Ara Kat
5872,Satılık Residence,basaksehir,6500000,2 + 1,120,5,16. Kat
5873,Satılık Daire,basaksehir,1768000,2 + 1,110,5,1. Kat
5874,Satılık Daire,basaksehir,2550000,2 + 1,80,4,2. Kat
5875,Satılık Daire,basaksehir,4200000,3 + 1,175,5,Ara Kat
5876,Satılık Daire,basaksehir,2550000,2 + 1,110,5,1. Kat
5877,Satılık Daire,basaksehir,12500000,4 + 1,200,1,14. Kat
5878,Satılık Daire,basaksehir,3100000,2 + 1,96,4,14. Kat
5879,Satılık Residence,basaksehir,4650000,2 + 1,97,0,Ara Kat
5880,Satılık Daire,basaksehir,7500000,4 + 1,203,5,8. Kat
5881,Satılık Daire,basaksehir,2690000,3 + 1,145,0,3. Kat
5882,Satılık Daire,basaksehir,1580000,2 + 1,90,0,Giriş Katı
5883,Satılık Daire,basaksehir,2750000,1 + 1,86,10,11. Kat
5884,Satılık Daire,basaksehir,3300000,2 + 1,106,5,9. Kat
5885,Satılık Daire,basaksehir,3050000,1 + 1,78,11,4. Kat
5886,Satılık Daire,basaksehir,3750000,3 + 1,126,21,10. Kat
5887,Satılık Daire,basaksehir,3799900,2 + 1,126,6,12. Kat
5888,Satılık Daire,basaksehir,2500000,1 + 1,105,12,18. Kat
5889,Satılık Daire,basaksehir,1600000,2 + 1,105,0,2. Kat
5890,Satılık Daire,basaksehir,4150000,2 + 1,124,5,12. Kat
5891,Satılık Daire,basaksehir,3700000,3 + 1,135,5,Yüksek Giriş
5892,Satılık Daire,basaksehir,8315000,2 + 1,110,5,17. Kat
5893,Satılık Daire,basaksehir,2750000,2 + 1,122,20,Yüksek Giriş
5894,Satılık Daire,basaksehir,1730000,2 + 1,100,0,1. Kat
5895,Satılık Daire,basaksehir,3250000,3 + 1,118,4,9. Kat
5896,Satılık Daire,basaksehir,5700000,3 + 1,130,2,8. Kat
5897,Satılık Daire,basaksehir,2250000,2 + 1,85,4,8. Kat
5898,Satılık Daire,basaksehir,3250000,3 + 1,170,20,6. Kat
5899,Satılık Daire,basaksehir,4800000,3 + 1,175,1,Bahçe Katı
5900,Satılık Daire,basaksehir,2825000,3 + 1,118,11,Yüksek Giriş
5901,Satılık Daire,basaksehir,3899000,2 + 1,126,4,13. Kat
5902,Satılık Daire,basaksehir,3900000,3 + 1,164,1,12. Kat
5903,Satılık Daire,basaksehir,3300000,2 + 1,110,20,4. Kat
5904,Satılık Daire,basaksehir,5300000,4 + 1,203,4,11. Kat
5905,Satılık Daire,basaksehir,7650000,3 + 1,170,4,21 ve üzeri
5906,Satılık Daire,basaksehir,3500000,3 + 1,118,5,1. Kat
5907,Satılık Daire,basaksehir,1585000,3 + 1,120,0,Yüksek Giriş
5908,Satılık Daire,basaksehir,5717713,4 + 1,203,0,6. Kat
5909,Satılık Daire,basaksehir,1820000,2 + 1,85,11,Giriş Katı
5910,Satılık Daire,basaksehir,3250000,2 + 1,95,16,8. Kat
5911,Satılık Daire,basaksehir,2500000,2 + 1,68,15,Ara Kat
5912,Satılık Daire,basaksehir,1610000,1 + 1,60,8,Ara Kat
5913,Satılık Daire,basaksehir,2700000,3 + 1,118,8,Ara Kat
5914,Satılık Daire,basaksehir,5100000,3 + 1,175,3,8. Kat
5915,Satılık Daire,basaksehir,9250000,3 + 1,170,0,5. Kat
5916,Satılık Daire,basaksehir,4750000,3 + 1,150,4,7. Kat
5917,Satılık Daire,basaksehir,2590000,4 + 1,180,4,3. Kat
5918,Satılık Daire,basaksehir,5250000,3 + 1,110,2,8. Kat
5919,Satılık Daire,basaksehir,3900000,3 + 1,140,16,2. Kat
5920,Satılık Daire,basaksehir,4500000,2 + 1,100,11,Giriş Katı
5921,Satılık Daire,basaksehir,1850000,2 + 1,90,0,1. Kat
5922,Satılık Daire,basaksehir,2550000,2 + 1,117,8,20. Kat
5923,Satılık Daire,basaksehir,1470000,2 + 1,90,4,1. Kat
5924,Satılık Daire,basaksehir,3150000,3 + 1,180,18,Giriş Katı
5925,Satılık Daire,basaksehir,5250000,4 + 1,204,25,2. Kat
5926,Satılık Daire,basaksehir,6500000,3 + 1,160,11,3. Kat
5927,Satılık Daire,basaksehir,2950000,3 + 1,118,11,5. Kat
5928,Satılık Daire,basaksehir,3700000,2 + 1,120,0,12. Kat
5929,Satılık Daire,basaksehir,8150000,3 + 1,205,5,5. Kat
5930,Satılık Daire,basaksehir,4890000,3 + 1,143,0,6. Kat
5931,Satılık Daire,basaksehir,5100000,3 + 1,175,3,6. Kat
5932,Satılık Daire,basaksehir,4400000,3 + 1,135,11,7. Kat
5933,Satılık Daire,basaksehir,2175000,1 + 1,66,14,9. Kat
5934,Satılık Daire,basaksehir,2500000,2 + 1,85,8,8. Kat
5935,Satılık Daire,basaksehir,3465000,3 + 1,130,4,1. Kat
5936,Satılık Daire,basaksehir,3175000,2 + 1,102,5,15. Kat
5937,Satılık Daire,basaksehir,1725000,2 + 1,100,0,Yüksek Giriş
5938,Satılık Daire,basaksehir,2450000,2 + 1,87,21,6. Kat
5939,Satılık Daire,basaksehir,5850000,3 + 1,163,11,8. Kat
5940,Satılık Daire,basaksehir,2700000,1 + 1,72,4,1. Kat
5941,Satılık Daire,basaksehir,2875000,3 + 1,118,5,5. Kat
5942,Satılık Daire,basaksehir,3350000,3 + 1,130,18,1. Kat
5943,Satılık Daire,basaksehir,1680000,2 + 1,100,0,3. Kat
5944,Satılık Daire,basaksehir,9650000,2 + 1,171,0,2. Kat
5945,Satılık Daire,basaksehir,3600000,3 + 1,126,21,1. Kat
5946,Satılık Daire,basaksehir,9850000,3 + 1,184,2,3. Kat
5947,Satılık Daire,basaksehir,4000000,3 + 1,115,11,6. Kat
5948,Satılık Daire,basaksehir,3650000,2 + 1,148,11,14. Kat
5949,Satılık Daire,basaksehir,1700000,2 + 1,95,0,1. Kat
5950,Satılık Daire,basaksehir,2000000,1 + 1,77,2,14. Kat
5951,Satılık Daire,basaksehir,2995000,3 + 1,130,5,2. Kat
5952,Satılık Daire,basaksehir,2850000,3 + 1,130,0,2. Kat
5953,Satılık Daire,basaksehir,2900000,1 + 1,107,25,Bahçe Katı
5954,Satılık Daire,basaksehir,2499000,2 + 1,120,10,7. Kat
5955,Satılık Daire,basaksehir,3000000,3 + 1,118,11,11. Kat
5956,Satılık Daire,basaksehir,2150000,2 + 1,85,5,2. Kat
5957,Satılık Daire,basaksehir,1610000,2 + 1,100,0,Yüksek Giriş
5958,Satılık Daire,basaksehir,1280000,2 + 1,85,3,5. Kat
5959,Satılık Daire,basaksehir,7000000,4 + 1,170,5,6. Kat
5960,Satılık Daire,basaksehir,2500000,2 + 1,85,21,4. Kat
5961,Satılık Daire,basaksehir,3450000,3 + 1,125,25,Yüksek Giriş
5962,Satılık Daire,basaksehir,3000000,2 + 1,110,10,9. Kat
5963,Satılık Daire,basaksehir,4300000,3 + 1,171,4,Giriş Katı
5964,Satılık Daire,basaksehir,1250000,1 + 1,50,2,Kot 3
5965,Satılık Daire,basaksehir,2950000,3 + 1,120,20,5. Kat
5966,Satılık Daire,basaksehir,3950000,2 + 1,150,21,8. Kat
5967,Satılık Daire,basaksehir,2560000,2 + 1,85,11,3. Kat
5968,Satılık Daire,basaksehir,2500000,3 + 1,115,11,3. Kat
5969,Satılık Daire,basaksehir,1550000,1 + 1,65,15,10. Kat
5970,Satılık Daire,basaksehir,2500000,2 + 1,120,0,11. Kat
5971,Satılık Daire,basaksehir,2699999,2 + 1,116,10,Yüksek Giriş
5972,Satılık Daire,basaksehir,4000000,2 + 1,146,4,5. Kat
5973,Satılık Daire,basaksehir,2980000,2 + 1,120,3,18. Kat
5974,Satılık Daire,basaksehir,5570000,4 + 1,180,16,1. Kat
5975,Satılık Daire,basaksehir,2400000,3 + 1,135,18,5. Kat
5976,Satılık Daire,basaksehir,3000000,2 + 1,120,5,Kot 1
5977,Satılık Daire,basaksehir,1800000,1 + 1,77,4,Ara Kat
5978,Satılık Daire,basaksehir,4800000,3 + 1,150,15,2. Kat
5979,Satılık Daire,basaksehir,1500000,2 + 1,105,0,3. Kat
5980,Satılık Daire,basaksehir,2980000,2 + 1,126,4,17. Kat
5981,Satılık Daire,basaksehir,2200000,2 + 1,125,20,14. Kat
5982,Satılık Daire,basaksehir,2750000,3 + 1,120,16,Yüksek Giriş
5983,Satılık Daire,basaksehir,2500000,2 + 1,100,7,2. Kat
5984,Satılık Daire,basaksehir,1890000,2 + 1,75,4,7. Kat
5985,Satılık Daire,basaksehir,4300000,3 + 1,140,27,2. Kat
5986,Satılık Daire,basaksehir,2400000,3 + 1,115,11,13. Kat
5987,Satılık Daire,basaksehir,3990000,3 + 1,125,24,10. Kat
5988,Satılık Daire,basaksehir,2500000,1 + 1,74,5,5. Kat
5989,Satılık Daire,basaksehir,1130000,2 + 1,85,4,1. Kat
5990,Satılık Daire,basaksehir,2000000,1 + 1,58,5,8. Kat
5991,Satılık Daire,basaksehir,4200000,3 + 1,130,3,4. Kat
5992,Satılık Daire,basaksehir,2800000,3 + 1,118,10,Kot 1
5993,Satılık Daire,basaksehir,5250000,3 + 1,145,4,20. Kat
5994,Satılık Daire,basaksehir,3300000,2 + 1,136,4,9. Kat
5995,Satılık Daire,basaksehir,1650000,3 + 1,105,0,Yüksek Giriş
5996,Satılık Daire,basaksehir,4600000,2 + 1,105,0,2. Kat
5997,Satılık Daire,basaksehir,3990000,3 + 1,125,24,10. Kat
5998,Satılık Daire,basaksehir,2000000,2 + 1,85,5,Zemin
5999,Satılık Daire,basaksehir,2800000,2 + 1,85,11,4. Kat
6000,Satılık Daire,basaksehir,4100000,3 + 1,130,19,2. Kat
6001,Satılık Daire,basaksehir,7900000,4 + 1,200,20,12. Kat
6002,Satılık Daire,basaksehir,9000000,4 + 1,209,0,Ara Kat
6003,Satılık Daire,basaksehir,4300000,2 + 1,135,4,17. Kat
6004,Satılık Daire,basaksehir,3800000,3 + 1,164,0,13. Kat
6005,Satılık Daire,basaksehir,3000000,3 + 1,101,21,Yüksek Giriş
6006,Satılık Daire,basaksehir,5190000,3 + 1,160,6,Bahçe Katı
6007,Satılık Daire,basaksehir,2550000,3 + 1,148,18,Giriş Katı
6008,Satılık Daire,basaksehir,5000000,3 + 1,148,15,11. Kat
6009,Satılık Daire,basaksehir,5500000,4 + 1,151,21,7. Kat
6010,Satılık Daire,basaksehir,3050000,3 + 1,118,10,7. Kat
6011,Satılık Daire,basaksehir,4150000,2 + 1,113,12,Ara Kat
6012,Satılık Daire,basaksehir,3100000,3 + 1,160,20,5. Kat
6013,Satılık Daire,basaksehir,4814165,3 + 1,150,0,8. Kat
6014,Satılık Daire,basaksehir,3850000,2 + 1,148,13,14. Kat
6015,Satılık Daire,basaksehir,3300000,2 + 1,136,3,9. Kat
6016,Satılık Daire,basaksehir,3600000,2 + 1,134,4,17. Kat
6017,Satılık Daire,basaksehir,4500000,3 + 1,160,5,7. Kat
6018,Satılık Daire,basaksehir,8950000,4 + 1,205,5,1. Kat
6019,Satılık Daire,basaksehir,5000000,4 + 1,197,3,8. Kat
6020,Satılık Daire,basaksehir,2500000,2 + 1,80,21,10. Kat
6021,Satılık Daire,basaksehir,3350000,3 + 1,165,20,2. Kat
6022,Satılık Daire,basaksehir,4250000,2 + 1,140,20,13. Kat
6023,Satılık Daire,basaksehir,1850000,1 + 1,75,1,21 ve üzeri
6024,Satılık Daire,basaksehir,1145000,3 + 1,125,4,Bahçe Katı
6025,Satılık Daire,basaksehir,4950000,2 + 1,110,12,Ara Kat
6026,Satılık Daire,basaksehir,3250000,2 + 1,90,11,1. Kat
6027,Satılık Daire,basaksehir,4550000,2 + 1,105,8,Ara Kat
6028,Satılık Daire,basaksehir,8350000,4 + 1,194,20,7. Kat
6029,Satılık Daire,basaksehir,1650000,2 + 1,80,5,11. Kat
6030,Satılık Daire,basaksehir,8000000,3 + 1,183,5,7. Kat
6031,Satılık Daire,basaksehir,2050000,2 + 1,122,8,21 ve üzeri
6032,Satılık Daire,basaksehir,2200000,2 + 1,85,11,Ara Kat
6033,Satılık Daire,basaksehir,4800000,3 + 1,140,4,Bahçe Katı
6034,Satılık Daire,basaksehir,4650000,4 + 1,197,3,Ara Kat
6035,Satılık Daire,basaksehir,6650000,3 + 1,160,5,4. Kat
6036,Satılık Daire,basaksehir,1675000,1 + 1,85,15,8. Kat
6037,Satılık Daire,basaksehir,2280000,3 + 2,175,1,3. Kat
6038,Satılık Daire,basaksehir,2300,2 + 1,87,15,4. Kat
6039,Satılık Daire,basaksehir,3300000,3 + 1,126,18,1. Kat
6040,Satılık Daire,basaksehir,1850000,1 + 1,90,0,5. Kat
6041,Satılık Daire,basaksehir,5400000,3 + 1,142,0,12. Kat
6042,Satılık Daire,basaksehir,4750000,3 + 1,146,4,4. Kat
6043,Satılık Daire,basaksehir,1750000,1 + 1,68,5,Zemin
6044,Satılık Daire,basaksehir,2390000,2 + 1,85,16,6. Kat
6045,Satılık Daire,basaksehir,4200000,3 + 1,170,3,3. Kat
6046,Satılık Daire,basaksehir,5800000,2 + 1,155,20,11. Kat
6047,Satılık Daire,basaksehir,2900000,3 + 1,115,5,12. Kat
6048,Satılık Daire,basaksehir,2550000,1 + 1,68,15,8. Kat
6049,Satılık Daire,basaksehir,3980000,2 + 1,120,1,7. Kat
6050,Satılık Daire,basaksehir,3200000,2 + 1,110,12,5. Kat
6051,Satılık Daire,basaksehir,2900000,3 + 1,160,20,Yüksek Giriş
6052,Satılık Daire,basaksehir,4569000,3 + 1,150,3,3. Kat
6053,Satılık Daire,basaksehir,2250000,3 + 1,135,4,1. Kat
6054,Satılık Daire,basaksehir,1375000,3 + 1,105,0,Bahçe Katı
6055,Satılık Daire,basaksehir,2990000,2 + 1,118,0,10. Kat
6056,Satılık Daire,basaksehir,3825000,3 + 1,125,0,1. Kat
6057,Satılık Daire,basaksehir,3650000,3 + 1,130,21,1. Kat
6058,Satılık Daire,basaksehir,4950000,3 + 1,168,4,6. Kat
6059,Satılık Daire,basaksehir,2950000,1 + 1,78,10,5. Kat
6060,Satılık Daire,basaksehir,1200000,2 + 1,100,4,Bahçe Katı
6061,Satılık Daire,basaksehir,4000000,3 + 1,140,15,3. Kat
6062,Satılık Daire,basaksehir,4350000,3 + 3,140,4,21 ve üzeri
6063,Satılık Daire,basaksehir,9250000,4 + 1,209,5,12. Kat
6064,Satılık Daire,basaksehir,1100000,2 + 1,105,0,4. Kat
6065,Satılık Daire,basaksehir,1595000,2 + 1,95,0,Yüksek Giriş
6066,Satılık Daire,basaksehir,1600000,2 + 1,105,0,1. Kat
6067,Satılık Daire,basaksehir,1650000,3 + 1,130,4,1. Kat
6068,Satılık Daire,basaksehir,2850000,2 + 1,124,6,Ara Kat
6069,Satılık Daire,basaksehir,2500000,2 + 1,96,5,5. Kat
6070,Satılık Daire,basaksehir,4569000,3 + 1,150,3,3. Kat
6071,Satılık Daire,basaksehir,2850000,2 + 1,86,5,1. Kat
6072,Satılık Daire,basaksehir,2580000,4 + 1,145,0,2. Kat
6073,Satılık Daire,basaksehir,1950000,2 + 1,68,21,6. Kat
6074,Satılık Daire,basaksehir,2750000,1 + 1,85,11,2. Kat
6075,Satılık Daire,basaksehir,1470000,2 + 1,100,1,1. Kat
6076,Satılık Daire,basaksehir,4225000,3 + 1,186,5,Ara Kat
6077,Satılık Daire,basaksehir,1850000,2 + 1,95,0,1. Kat
6078,Satılık Daire,basaksehir,6600000,3 + 1,160,11,5. Kat
6079,Satılık Daire,basaksehir,4200000,2 + 1,134,4,En Üst Kat
6080,Satılık Daire,basaksehir,1110000,3 + 1,130,4,Bahçe Katı
6081,Satılık Daire,basaksehir,5650000,3 + 1,174,0,8. Kat
6082,Satılık Daire,basaksehir,6000000,3 + 1,150,11,3. Kat
6083,Satılık Daire,basaksehir,2250000,1 + 1,60,5,6. Kat
6084,Satılık Daire,basaksehir,2000000,2 + 1,79,3,Yüksek Giriş
6085,Satılık Daire,basaksehir,2050000,2 + 1,90,11,8. Kat
6086,Satılık Daire,basaksehir,4450000,2 + 1,134,4,Zemin
6087,Satılık Daire,basaksehir,1750000,2 + 1,95,5,2. Kat
6088,Satılık Daire,basaksehir,6500000,3 + 1,169,5,21 ve üzeri
6089,Satılık Daire,basaksehir,5150000,3 + 1,145,11,7. Kat
6090,Satılık Daire,basaksehir,7400000,3 + 1,159,0,3. Kat
6091,Satılık Daire,basaksehir,3100000,2 + 1,90,11,2. Kat
6092,Satılık Daire,basaksehir,2380000,4 + 1,140,0,3. Kat
6093,Satılık Daire,basaksehir,2100000,2 + 1,87,0,Kot 2
6094,Satılık Daire,basaksehir,3200000,2 + 1,136,0,11. Kat
6095,Satılık Daire,basaksehir,5450000,3 + 1,170,5,11. Kat
6096,Satılık Daire,basaksehir,2250000,2 + 1,75,11,Yüksek Giriş
6097,Satılık Daire,basaksehir,3160000,3 + 2,190,0,3. Kat
6098,Satılık Daire,basaksehir,3000000,2 + 1,105,8,7. Kat
6099,Satılık Daire,basaksehir,12500000,4 + 1,200,4,5. Kat
6100,Satılık Daire,basaksehir,2200000,3 + 2,170,3,3. Kat
6101,Satılık Daire,basaksehir,5350000,3 + 1,136,15,8. Kat
6102,Satılık Daire,basaksehir,5500000,3 + 1,170,5,11. Kat
6103,Satılık Daire,basaksehir,3950000,3 + 1,130,21,2. Kat
6104,Satılık Daire,basaksehir,2350000,4 + 3,200,1,4. Kat
6105,Satılık Daire,basaksehir,3250000,1 + 1,96,25,19. Kat
6106,Satılık Daire,basaksehir,2550000,1 + 1,68,5,1. Kat
6107,Satılık Daire,basaksehir,2850000,3 + 1,156,17,2. Kat
6108,Satılık Daire,basaksehir,5200000,2 + 1,105,0,2. Kat
6109,Satılık Daire,basaksehir,965000,2 + 1,100,1,Giriş Katı
6110,Satılık Daire,basaksehir,5700000,3 + 1,163,5,7. Kat
6111,Satılık Daire,basaksehir,12000000,4 + 1,180,11,4. Kat
6112,Satılık Daire,basaksehir,3100000,3 + 1,118,5,3. Kat
6113,Satılık Daire,basaksehir,2750000,1 + 1,66,0,5. Kat
6114,Satılık Daire,basaksehir,1750000,2 + 1,98,5,6. Kat
6115,Satılık Daire,basaksehir,2425000,3 + 2,170,0,4. Kat
6116,Satılık Daire,basaksehir,4500000,2 + 1,120,0,Giriş Katı
6117,Satılık Daire,basaksehir,1360000,2 + 1,98,4,Yüksek Giriş
6118,Satılık Daire,basaksehir,3950000,1 + 1,110,11,15. Kat
6119,Satılık Daire,basaksehir,1775000,4 + 1,195,2,4. Kat
6120,Satılık Residence,basaksehir,3150000,2 + 1,112,12,5. Kat
6121,Satılık Daire,basaksehir,2900000,3 + 1,118,5,1. Kat
6122,Satılık Daire,basaksehir,1615000,3 + 1,120,0,Yüksek Giriş
6123,Satılık Daire,basaksehir,5350000,3 + 1,136,11,8. Kat
6124,Satılık Daire,basaksehir,1740000,2 + 1,95,0,1. Kat
6125,Satılık Daire,basaksehir,1520000,2 + 1,110,0,1. Kat
6126,Satılık Daire,basaksehir,2000000,1 + 1,74,5,7. Kat
6127,Satılık Daire,basaksehir,5650000,3 + 1,174,0,8. Kat
6128,Satılık Daire,basaksehir,2625000,3 + 1,180,20,6. Kat
6129,Satılık Daire,basaksehir,8600000,4 + 1,206,4,Ara Kat
6130,Satılık Daire,basaksehir,10000000,3 + 1,205,0,Bahçe Katı
6131,Satılık Daire,basaksehir,2000000,2 + 1,85,5,10. Kat
6132,Satılık Daire,basaksehir,2300000,4 + 2,200,3,3. Kat
6133,Satılık Daire,basaksehir,1900000,2 + 1,68,5,9. Kat
6134,Satılık Daire,basaksehir,3550000,2 + 1,130,3,9. Kat
6135,Satılık Daire,basaksehir,2800000,2 + 1,86,11,4. Kat
6136,Satılık Daire,basaksehir,3000000,4 + 1,190,1,3. Kat
6137,Satılık Daire,basaksehir,4500000,2 + 1,120,3,8. Kat
6138,Satılık Residence,basaksehir,3500000,1 + 1,90,10,8. Kat
6139,Satılık Daire,basaksehir,2800000,2 + 1,85,3,4. Kat
6140,Satılık Daire,basaksehir,5700000,2 + 1,135,4,10. Kat
6141,Satılık Daire,basaksehir,2480000,4 + 1,190,3,4. Kat
6142,Satılık Daire,basaksehir,1700000,2 + 1,115,3,Ara Kat
6143,Satılık Daire,basaksehir,1300000,2 + 1,110,0,Yüksek Giriş
6144,Satılık Daire,basaksehir,2100000,2 + 1,85,6,7. Kat
6145,Satılık Daire,basaksehir,938000,1 + 1,75,1,Bahçe Katı
6146,Satılık Daire,basaksehir,3550000,3 + 1,145,5,10. Kat
6147,Satılık Daire,basaksehir,7700000,4 + 1,203,5,14. Kat
6148,Satılık Daire,basaksehir,2780000,2 + 1,125,3,21 ve üzeri
6149,Satılık Daire,basaksehir,4825000,3 + 1,160,25,Yüksek Giriş
6150,Satılık Daire,basaksehir,2500000,1 + 1,85,4,3. Kat
6151,Satılık Daire,basaksehir,11000000,3 + 1,185,2,4. Kat
6152,Satılık Daire,basaksehir,4999999,3 + 1,156,5,6. Kat
6153,Satılık Daire,basaksehir,5250000,3 + 1,140,3,Ara Kat
6154,Satılık Daire,basaksehir,2850000,3 + 1,135,18,Yüksek Giriş
6155,Satılık Daire,basaksehir,2500000,2 + 1,87,24,1. Kat
6156,Satılık Daire,basaksehir,1818000,3 + 1,115,0,Yüksek Giriş
6157,Satılık Daire,basaksehir,2000000,1 + 1,68,11,10. Kat
6158,Satılık Daire,basaksehir,5750000,3 + 1,186,4,10. Kat
6159,Satılık Daire,basaksehir,3950000,3 + 1,145,3,1. Kat
6160,Satılık Daire,basaksehir,3275000,2 + 1,150,1,21 ve üzeri
6161,Satılık Daire,basaksehir,2815000,1 + 1,60,0,3. Kat
6162,Satılık Daire,basaksehir,2250000,1 + 1,66,5,3. Kat
6163,Satılık Daire,basaksehir,5900000,4 + 1,202,4,21 ve üzeri
6164,Satılık Daire,basaksehir,2800000,4 + 1,175,18,12. Kat
6165,Satılık Daire,basaksehir,2825000,2 + 1,110,5,3. Kat
6166,Satılık Daire,basaksehir,5150000,3 + 1,172,6,Ara Kat
6167,Satılık Daire,basaksehir,3000000,3 + 1,175,15,7. Kat
6168,Satılık Daire,basaksehir,5960000,3 + 1,154,5,8. Kat
6169,Satılık Daire,basaksehir,5750000,2 + 1,110,11,2. Kat
6170,Satılık Daire,basaksehir,2150000,2 + 1,95,3,1. Kat
6171,Satılık Daire,basaksehir,2550000,3 + 1,156,15,5. Kat
6172,Satılık Daire,basaksehir,7500000,4 + 1,200,2,2. Kat
6173,Satılık Daire,basaksehir,8000000,3 + 1,185,4,16. Kat
6174,Satılık Daire,basaksehir,3770000,3 + 1,120,11,3. Kat
6175,Satılık Daire,basaksehir,1300000,2 + 1,95,0,Giriş Katı
6176,Satılık Daire,basaksehir,12500000,4 + 1,200,4,5. Kat
6177,Satılık Daire,basaksehir,3200000,2 + 1,100,11,16. Kat
6178,Satılık Daire,basaksehir,7779000,4 + 1,194,16,Ara Kat
6179,Satılık Daire,basaksehir,6850000,4 + 1,200,8,Ara Kat
6180,Satılık Daire,basaksehir,3990000,3 + 1,140,17,3. Kat
6181,Satılık Daire,basaksehir,1485000,2 + 1,120,2,2. Kat
6182,Satılık Daire,basaksehir,4800000,3 + 1,140,7,Ara Kat
6183,Satılık Daire,basaksehir,9500000,3 + 1,185,5,2. Kat
6184,Satılık Daire,basaksehir,3450000,2 + 1,125,5,5. Kat
6185,Satılık Daire,basaksehir,2250000,4 + 2,190,5,3. Kat
6186,Satılık Daire,basaksehir,9000000,4 + 1,208,4,2. Kat
6187,Satılık Daire,basaksehir,4900000,3 + 1,145,11,7. Kat
6188,Satılık Daire,basaksehir,3550000,3 + 1,130,21,1. Kat
6189,Satılık Daire,basaksehir,3400000,3 + 1,126,5,Yüksek Giriş
6190,Satılık Daire,basaksehir,2700000,2 + 1,95,6,13. Kat
6191,Satılık Daire,basaksehir,950000,2 + 1,95,0,Bahçe Katı
6192,Satılık Daire,basaksehir,2600000,3 + 1,156,15,4. Kat
6193,Satılık Daire,basaksehir,2100000,2 + 1,85,10,5. Kat
6194,Satılık Daire,basaksehir,5500000,2 + 1,126,5,Ara Kat
6195,Satılık Daire,basaksehir,1200000,1 + 1,74,1,Yüksek Giriş
6196,Satılık Daire,basaksehir,2200000,2 + 1,85,10,Ara Kat
6197,Satılık Daire,basaksehir,3400000,3 + 1,135,15,7. Kat
6198,Satılık Daire,basaksehir,3850000,2 + 1,128,5,6. Kat
6199,Satılık Daire,basaksehir,3000000,2 + 1,105,5,8. Kat
6200,Satılık Daire,basaksehir,2200000,2 + 1,85,5,10. Kat
6201,Satılık Daire,basaksehir,7500000,3 + 1,168,10,5. Kat
6202,Satılık Daire,basaksehir,2000000,2 + 1,110,15,2. Kat
6203,Satılık Daire,basaksehir,550000,1 + 1,85,0,1. Kat
